entry_ts	entry_price	exit_ts	exit_price	pnl	dir	reason
2024-02-20 18:44:00.000000000	38480.0	2024-02-20 19:43:00.000000000	38475.0	-25.0	LONG	HORIZON
2024-02-21 04:16:00.000000000	38165.0	2024-02-21 05:15:00.000000000	38280.0	95.0	LONG	HORIZON
2024-02-21 12:17:00.000000000	38160.0	2024-02-21 13:16:00.000000000	38220.0	40.0	LONG	HORIZON
2024-02-22 02:01:00.000000000	38415.0	2024-02-22 02:43:00.000000000	38315.0	-120.0	LONG	SL
2024-02-22 09:33:00.000000000	38645.0	2024-02-22 10:32:00.000000000	38820.0	155.0	LONG	HORIZON
2024-02-22 13:24:00.000000000	38880.0	2024-02-22 14:20:00.000000000	38980.0	-120.0	SHORT	SL
2024-02-22 18:59:00.000000000	38265.0	2024-02-22 19:58:00.000000000	38340.0	55.0	LONG	HORIZON
2024-02-22 22:39:00.000000000	38295.0	2024-02-22 23:38:00.000000000	38335.0	20.0	LONG	HORIZON
2024-02-27 03:20:00.000000000	39425.0	2024-02-27 03:35:00.000000000	39325.0	-120.0	LONG	SL
2024-02-27 10:01:00.000000000	39355.0	2024-02-27 11:00:00.000000000	39330.0	-45.0	LONG	HORIZON
2024-02-27 14:56:00.000000000	39215.0	2024-02-27 16:34:00.000000000	39220.0	-15.0	LONG	HORIZON
2024-02-27 20:11:00.000000000	39330.0	2024-02-27 21:10:00.000000000	39320.0	-30.0	LONG	HORIZON
2024-02-28 02:41:00.000000000	39245.0	2024-02-28 03:40:00.000000000	39235.0	-10.0	SHORT	HORIZON
2024-02-28 09:41:00.000000000	39220.0	2024-02-28 10:13:00.000000000	39120.0	-120.0	LONG	SL
2024-02-28 13:30:00.000000000	39220.0	2024-02-28 14:29:00.000000000	39235.0	-5.0	LONG	HORIZON
2024-02-28 22:52:00.000000000	39250.0	2024-02-28 23:51:00.000000000	39225.0	5.0	SHORT	HORIZON
2024-02-29 05:55:00.000000000	39045.0	2024-02-29 08:49:00.000000000	38985.0	-80.0	LONG	HORIZON
2024-02-29 09:01:00.000000000	38990.0	2024-02-29 09:13:00.000000000	38890.0	-120.0	LONG	SL
2024-02-29 13:14:00.000000000	39070.0	2024-02-29 14:13:00.000000000	39175.0	85.0	LONG	HORIZON
2024-03-01 03:33:00.000000000	39225.0	2024-03-01 04:32:00.000000000	39225.0	-20.0	LONG	HORIZON
2024-03-01 10:46:00.000000000	39850.0	2024-03-01 11:45:00.000000000	39865.0	-35.0	SHORT	HORIZON
2024-03-01 22:31:00.000000000	39130.0	2024-03-01 23:30:00.000000000	39275.0	125.0	LONG	HORIZON
2024-03-04 03:07:00.000000000	40195.0	2024-03-04 04:06:00.000000000	40270.0	-95.0	SHORT	HORIZON
2024-03-04 10:23:00.000000000	40290.0	2024-03-04 11:22:00.000000000	40245.0	25.0	SHORT	HORIZON
2024-03-04 14:33:00.000000000	40045.0	2024-03-04 16:34:00.000000000	40070.0	5.0	LONG	HORIZON
2024-03-04 21:13:00.000000000	39965.0	2024-03-04 22:12:00.000000000	40035.0	50.0	LONG	HORIZON
2024-03-05 04:35:00.000000000	40210.0	2024-03-05 05:34:00.000000000	40205.0	-15.0	SHORT	HORIZON
2024-03-05 14:54:00.000000000	40100.0	2024-03-05 16:35:00.000000000	40090.0	-30.0	LONG	HORIZON
2024-03-05 22:12:00.000000000	40180.0	2024-03-05 23:11:00.000000000	40085.0	75.0	SHORT	HORIZON
2024-03-06 04:31:00.000000000	39855.0	2024-03-06 04:54:00.000000000	39755.0	-120.0	LONG	SL
2024-03-06 12:45:00.000000000	40025.0	2024-03-06 13:44:00.000000000	40030.0	-25.0	SHORT	HORIZON
2024-03-07 03:19:00.000000000	40540.0	2024-03-07 04:18:00.000000000	40430.0	90.0	SHORT	HORIZON
2024-03-07 10:03:00.000000000	40150.0	2024-03-07 11:02:00.000000000	39795.0	335.0	SHORT	HORIZON
2024-03-08 18:28:00.000000000	39105.0	2024-03-08 19:27:00.000000000	39190.0	65.0	LONG	HORIZON
2024-03-08 22:53:00.000000000	39190.0	2024-03-08 23:52:00.000000000	39435.0	225.0	LONG	HORIZON
2024-03-11 09:29:00.000000000	38610.0	2024-03-11 09:51:00.000000000	38510.0	-120.0	LONG	SL
2024-03-11 14:09:00.000000000	38315.0	2024-03-11 15:08:00.000000000	38565.0	230.0	LONG	HORIZON
2024-03-11 22:33:00.000000000	39175.0	2024-03-11 23:05:00.000000000	39275.0	-120.0	SHORT	SL
2024-03-12 03:17:00.000000000	38135.0	2024-03-12 04:16:00.000000000	38185.0	-70.0	SHORT	HORIZON
2024-03-12 11:16:00.000000000	38290.0	2024-03-12 11:19:00.000000000	38390.0	-120.0	SHORT	SL
2024-03-13 04:56:00.000000000	38840.0	2024-03-13 08:45:00.000000000	38940.0	-120.0	SHORT	SL
2024-03-13 12:34:00.000000000	38315.0	2024-03-13 12:41:00.000000000	38215.0	-120.0	LONG	SL
2024-03-14 08:46:00.000000000	38345.0	2024-03-14 09:26:00.000000000	38245.0	-120.0	LONG	SL
2024-03-15 04:26:00.000000000	38095.0	2024-03-15 05:35:00.000000000	38270.0	155.0	LONG	HORIZON
2024-03-18 08:48:00.000000000	38725.0	2024-03-18 09:47:00.000000000	39225.0	480.0	LONG	HORIZON
2024-03-18 14:31:00.000000000	39425.0	2024-03-18 15:07:00.000000000	39525.0	-120.0	SHORT	SL
2024-03-19 09:29:00.000000000	39245.0	2024-03-19 10:28:00.000000000	39180.0	-85.0	LONG	HORIZON
2024-03-21 03:02:00.000000000	39770.0	2024-03-21 04:01:00.000000000	40095.0	305.0	LONG	HORIZON
2024-03-21 10:47:00.000000000	39990.0	2024-03-21 11:46:00.000000000	40450.0	440.0	LONG	HORIZON
2024-03-21 21:29:00.000000000	39480.0	2024-03-21 22:28:00.000000000	39575.0	75.0	LONG	HORIZON
2024-03-25 02:18:00.000000000	40570.0	2024-03-25 03:26:00.000000000	40570.0	-20.0	SHORT	HORIZON
2024-03-25 14:16:00.000000000	40395.0	2024-03-25 14:50:00.000000000	40295.0	-120.0	LONG	SL
2024-03-25 21:10:00.000000000	40570.0	2024-03-25 22:09:00.000000000	40570.0	-20.0	SHORT	HORIZON
2024-03-26 09:02:00.000000000	40130.0	2024-03-26 09:34:00.000000000	40230.0	-120.0	SHORT	SL
2024-03-27 08:48:00.000000000	40335.0	2024-03-27 09:01:00.000000000	40235.0	-120.0	LONG	SL
2024-03-27 13:09:00.000000000	40645.0	2024-03-27 14:08:00.000000000	40655.0	-30.0	SHORT	HORIZON
2024-03-28 03:31:00.000000000	40395.0	2024-03-28 04:42:00.000000000	40440.0	-65.0	SHORT	HORIZON
2024-03-28 14:26:00.000000000	40145.0	2024-03-28 16:35:00.000000000	40365.0	200.0	LONG	HORIZON
2024-03-28 22:55:00.000000000	40370.0	2024-03-28 23:54:00.000000000	40320.0	30.0	SHORT	HORIZON
2024-03-29 04:05:00.000000000	40330.0	2024-03-29 05:10:00.000000000	40345.0	-5.0	LONG	HORIZON
2024-03-29 12:47:00.000000000	40285.0	2024-03-29 13:46:00.000000000	40345.0	40.0	LONG	HORIZON
2024-04-01 09:12:00.000000000	40605.0	2024-04-01 10:11:00.000000000	40395.0	190.0	SHORT	HORIZON
2024-04-01 13:59:00.000000000	39955.0	2024-04-01 14:58:00.000000000	39815.0	120.0	SHORT	HORIZON
2024-04-02 09:00:00.000000000	39920.0	2024-04-02 09:22:00.000000000	40020.0	-120.0	SHORT	SL
2024-04-02 12:41:00.000000000	39815.0	2024-04-02 13:25:00.000000000	39715.0	-120.0	LONG	SL
2024-04-02 22:41:00.000000000	40010.0	2024-04-02 23:40:00.000000000	39960.0	30.0	SHORT	HORIZON
2024-04-03 08:59:00.000000000	39550.0	2024-04-03 09:58:00.000000000	39575.0	-45.0	SHORT	HORIZON
2024-04-03 13:37:00.000000000	39565.0	2024-04-03 14:36:00.000000000	39510.0	-75.0	LONG	HORIZON
2024-04-03 22:32:00.000000000	39615.0	2024-04-03 22:43:00.000000000	39515.0	-120.0	LONG	SL
2024-04-04 04:39:00.000000000	40010.0	2024-04-04 05:52:00.000000000	40000.0	-10.0	SHORT	HORIZON
2024-04-04 12:36:00.000000000	40135.0	2024-04-04 13:35:00.000000000	40110.0	-45.0	LONG	HORIZON
2024-04-04 22:02:00.000000000	39620.0	2024-04-04 23:01:00.000000000	39745.0	105.0	LONG	HORIZON
2024-04-05 02:48:00.000000000	39810.0	2024-04-05 03:48:00.000000000	39430.0	360.0	SHORT	HORIZON
2024-04-05 09:38:00.000000000	39025.0	2024-04-05 10:26:00.000000000	38925.0	-120.0	LONG	SL
2024-04-05 13:58:00.000000000	38945.0	2024-04-05 14:57:00.000000000	38980.0	15.0	LONG	HORIZON
2024-04-05 21:21:00.000000000	39850.0	2024-04-05 21:57:00.000000000	39950.0	-120.0	SHORT	SL
2024-04-08 02:00:00.000000000	39370.0	2024-04-08 02:59:00.000000000	39265.0	85.0	SHORT	HORIZON
2024-04-08 10:11:00.000000000	39485.0	2024-04-08 10:34:00.000000000	39585.0	-120.0	SHORT	SL
2024-04-08 15:01:00.000000000	39365.0	2024-04-08 16:35:00.000000000	39030.0	315.0	SHORT	HORIZON
2024-04-08 22:11:00.000000000	39075.0	2024-04-08 23:10:00.000000000	39095.0	0.0	LONG	HORIZON
2024-04-09 05:42:00.000000000	39435.0	2024-04-09 08:52:00.000000000	39535.0	80.0	LONG	HORIZON
2024-04-09 09:56:00.000000000	39560.0	2024-04-09 10:55:00.000000000	39545.0	-35.0	LONG	HORIZON
2024-04-09 14:51:00.000000000	39765.0	2024-04-09 16:35:00.000000000	39345.0	400.0	SHORT	HORIZON
2024-04-10 11:22:00.000000000	39660.0	2024-04-10 12:21:00.000000000	39670.0	-10.0	LONG	HORIZON
2024-04-10 18:31:00.000000000	39600.0	2024-04-10 19:34:00.000000000	39500.0	-120.0	LONG	SL
2024-04-11 04:02:00.000000000	39040.0	2024-04-11 05:02:00.000000000	39140.0	80.0	LONG	HORIZON
2024-04-11 14:39:00.000000000	39395.0	2024-04-11 16:30:00.000000000	39495.0	-120.0	SHORT	SL
2024-04-11 21:30:00.000000000	39555.0	2024-04-11 22:29:00.000000000	39155.0	380.0	SHORT	HORIZON
2024-04-12 08:46:00.000000000	39695.0	2024-04-12 09:45:00.000000000	39650.0	25.0	SHORT	HORIZON
2024-04-12 14:35:00.000000000	39540.0	2024-04-12 16:35:00.000000000	39420.0	100.0	SHORT	HORIZON
2024-04-12 21:32:00.000000000	39280.0	2024-04-12 22:31:00.000000000	39425.0	125.0	LONG	HORIZON
2024-04-15 03:19:00.000000000	38890.0	2024-04-15 04:00:00.000000000	38790.0	-120.0	LONG	SL
2024-04-15 11:04:00.000000000	39160.0	2024-04-15 12:03:00.000000000	39055.0	85.0	SHORT	HORIZON
2024-04-15 21:11:00.000000000	39325.0	2024-04-15 22:10:00.000000000	39035.0	270.0	SHORT	HORIZON
2024-04-16 02:01:00.000000000	39040.0	2024-04-16 03:00:00.000000000	38760.0	260.0	SHORT	HORIZON
2024-04-16 09:01:00.000000000	38580.0	2024-04-16 10:00:00.000000000	38595.0	-5.0	LONG	HORIZON
2024-04-16 14:33:00.000000000	38575.0	2024-04-16 15:01:00.000000000	38475.0	-120.0	LONG	SL
2024-04-16 22:01:00.000000000	39390.0	2024-04-16 23:00:00.000000000	39390.0	-20.0	SHORT	HORIZON
2024-04-17 02:30:00.000000000	38465.0	2024-04-17 02:31:00.000000000	38365.0	-120.0	LONG	SL
2024-04-17 10:55:00.000000000	38325.0	2024-04-17 11:54:00.000000000	38450.0	105.0	LONG	HORIZON
2024-04-17 22:38:00.000000000	38425.0	2024-04-17 22:46:00.000000000	38325.0	-120.0	LONG	SL
2024-04-18 08:56:00.000000000	37755.0	2024-04-18 09:11:00.000000000	37655.0	-120.0	LONG	SL
2024-04-18 13:29:00.000000000	38160.0	2024-04-18 14:28:00.000000000	38115.0	25.0	SHORT	HORIZON
2024-04-18 20:18:00.000000000	38140.0	2024-04-18 21:19:00.000000000	38115.0	5.0	SHORT	HORIZON
2024-04-19 02:06:00.000000000	37880.0	2024-04-19 03:05:00.000000000	37740.0	120.0	SHORT	HORIZON
2024-04-19 21:36:00.000000000	38010.0	2024-04-19 22:35:00.000000000	37860.0	130.0	SHORT	HORIZON
2024-04-22 05:26:00.000000000	37090.0	2024-04-22 08:55:00.000000000	37240.0	130.0	LONG	HORIZON
2024-04-22 14:28:00.000000000	37185.0	2024-04-22 16:35:00.000000000	37210.0	5.0	LONG	HORIZON
2024-04-22 20:44:00.000000000	37490.0	2024-04-22 21:43:00.000000000	37500.0	-30.0	SHORT	HORIZON
2024-04-23 08:46:00.000000000	37755.0	2024-04-23 09:45:00.000000000	37625.0	110.0	SHORT	HORIZON
2024-04-24 14:38:00.000000000	38390.0	2024-04-24 16:35:00.000000000	37570.0	800.0	SHORT	HORIZON
2024-04-25 09:04:00.000000000	37980.0	2024-04-25 10:03:00.000000000	37960.0	0.0	SHORT	HORIZON
2024-04-25 14:05:00.000000000	37660.0	2024-04-25 15:04:00.000000000	37605.0	-75.0	LONG	HORIZON
2024-04-25 22:34:00.000000000	38150.0	2024-04-25 23:33:00.000000000	38160.0	-30.0	SHORT	HORIZON
2024-04-26 02:40:00.000000000	37620.0	2024-04-26 03:41:00.000000000	37595.0	5.0	SHORT	HORIZON
2024-04-26 10:01:00.000000000	37655.0	2024-04-26 11:00:00.000000000	37795.0	120.0	LONG	HORIZON
2024-04-26 15:02:00.000000000	37945.0	2024-04-26 16:35:00.000000000	37660.0	265.0	SHORT	HORIZON
2024-04-26 21:31:00.000000000	37645.0	2024-04-26 22:30:00.000000000	37260.0	365.0	SHORT	HORIZON
2024-04-30 05:34:00.000000000	38375.0	2024-04-30 08:52:00.000000000	38335.0	20.0	SHORT	HORIZON
2024-04-30 11:12:00.000000000	38545.0	2024-04-30 11:31:00.000000000	38645.0	-120.0	SHORT	SL
2024-04-30 20:34:00.000000000	38430.0	2024-04-30 21:33:00.000000000	38410.0	0.0	SHORT	HORIZON
2024-05-01 09:48:00.000000000	38100.0	2024-05-01 10:47:00.000000000	38145.0	25.0	LONG	HORIZON
2024-05-01 14:44:00.000000000	38270.0	2024-05-01 15:07:00.000000000	38170.0	-120.0	LONG	SL
2024-05-02 04:04:00.000000000	38440.0	2024-05-02 05:03:00.000000000	37940.0	480.0	SHORT	HORIZON
2024-05-02 14:50:00.000000000	38220.0	2024-05-02 16:35:00.000000000	38180.0	-60.0	LONG	HORIZON
2024-05-07 03:47:00.000000000	38340.0	2024-05-07 03:47:00.000000000	38440.0	-120.0	SHORT	SL
2024-05-07 11:04:00.000000000	38620.0	2024-05-07 11:48:00.000000000	38720.0	-120.0	SHORT	SL
2024-05-07 20:58:00.000000000	38655.0	2024-05-07 21:57:00.000000000	38135.0	500.0	SHORT	HORIZON
2024-05-08 04:37:00.000000000	38715.0	2024-05-08 08:56:00.000000000	38685.0	10.0	SHORT	HORIZON
2024-05-08 14:46:00.000000000	38255.0	2024-05-08 16:35:00.000000000	38805.0	530.0	LONG	HORIZON
2024-05-08 21:03:00.000000000	38740.0	2024-05-08 22:03:00.000000000	38750.0	-30.0	SHORT	HORIZON
2024-05-10 02:03:00.000000000	38405.0	2024-05-10 03:02:00.000000000	38360.0	-65.0	LONG	HORIZON
2024-05-10 09:03:00.000000000	38525.0	2024-05-10 10:02:00.000000000	38675.0	130.0	LONG	HORIZON
2024-05-10 13:37:00.000000000	38200.0	2024-05-10 14:36:00.000000000	38175.0	-45.0	LONG	HORIZON
2024-05-10 20:12:00.000000000	38040.0	2024-05-10 21:11:00.000000000	38065.0	5.0	LONG	HORIZON
2024-05-13 02:03:00.000000000	38160.0	2024-05-13 03:02:00.000000000	38170.0	-10.0	LONG	HORIZON
2024-05-13 09:04:00.000000000	38165.0	2024-05-13 09:08:00.000000000	38065.0	-120.0	LONG	SL
2024-05-13 14:31:00.000000000	38150.0	2024-05-13 16:34:00.000000000	38305.0	135.0	LONG	HORIZON
2024-05-13 20:48:00.000000000	38345.0	2024-05-13 21:47:00.000000000	38365.0	0.0	LONG	HORIZON
2024-05-14 09:05:00.000000000	38345.0	2024-05-14 09:20:00.000000000	38445.0	-120.0	SHORT	SL
2024-05-14 14:32:00.000000000	38210.0	2024-05-14 16:30:00.000000000	38110.0	-120.0	LONG	SL
2024-05-14 22:40:00.000000000	38030.0	2024-05-14 23:39:00.000000000	38145.0	95.0	LONG	HORIZON
2024-05-15 10:06:00.000000000	38510.0	2024-05-15 11:05:00.000000000	38525.0	-5.0	LONG	HORIZON
2024-05-15 14:53:00.000000000	38395.0	2024-05-15 16:30:00.000000000	38295.0	-120.0	LONG	SL
2024-05-15 19:45:00.000000000	38280.0	2024-05-15 20:44:00.000000000	38290.0	-10.0	LONG	HORIZON
2024-05-16 14:48:00.000000000	38895.0	2024-05-16 16:34:00.000000000	38370.0	505.0	SHORT	HORIZON
2024-05-16 20:18:00.000000000	38305.0	2024-05-16 21:17:00.000000000	38300.0	-25.0	LONG	HORIZON
2024-05-17 02:02:00.000000000	38715.0	2024-05-17 03:01:00.000000000	38660.0	-75.0	LONG	HORIZON
2024-05-17 09:01:00.000000000	38590.0	2024-05-17 10:00:00.000000000	38565.0	-45.0	LONG	HORIZON
2024-05-17 19:51:00.000000000	38870.0	2024-05-17 20:51:00.000000000	38945.0	-95.0	SHORT	HORIZON
2024-05-20 02:03:00.000000000	38725.0	2024-05-20 03:02:00.000000000	38715.0	-30.0	LONG	HORIZON
2024-05-20 08:47:00.000000000	38785.0	2024-05-20 09:46:00.000000000	39150.0	345.0	LONG	HORIZON
2024-05-20 12:58:00.000000000	39220.0	2024-05-20 13:57:00.000000000	39145.0	55.0	SHORT	HORIZON
2024-05-20 21:05:00.000000000	38785.0	2024-05-20 22:04:00.000000000	38800.0	-5.0	LONG	HORIZON
