entry_ts_jst	entry_price	hold_sec	exit_price	pnl	dir	reason	cum_pnl
2024-02-13T14:40:00+09:00	37465.0	11280	37090.0	-7900.0	LONG	HORIZON	-20026.5
2024-02-13T18:26:00+09:00	37570.0	1800	37485.0	1300.0	SHORT	HORIZON	-18726.5
2024-02-13T21:49:00+09:00	37850.0	1800	37800.0	-1400.0	LONG	HORIZON	-20126.5
2024-02-14T00:01:00+09:00	37245.0	5520	37200.0	750.0	SHORT	HORIZON	-19376.5
2024-02-14T02:51:00+09:00	37190.0	1800	37215.0	150.0	LONG	HORIZON	-19226.5
2024-02-14T05:12:00+09:00	37035.0	1800	37060.0	-1350.0	SHORT	HORIZON	-20576.5
2024-02-14T08:13:00+09:00	37110.0	1800	37325.0	-7050.0	SHORT	HORIZON	-27626.5
2024-02-14T17:50:00+09:00	37695.0	240	37710.1	-1053.8	SHORT	TRAILING_SL	-28680.2
2024-02-15T01:59:00+09:00	38140.0	1800	38120.0	0.0	SHORT	HORIZON	-28680.2
2024-02-15T19:20:00+09:00	38000.0	180	38014.2	-684.1	SHORT	TRAILING_SL	-29364.3
2024-02-16T01:52:00+09:00	37810.0	600	37821.1	-621.2	SHORT	TRAILING_SL	-29985.5
2024-02-16T11:16:00+09:00	38465.0	1380	38495.0	200.0	LONG	TP	-29785.5
2024-02-16T19:37:00+09:00	38530.0	1800	38420.0	-3900.0	LONG	HORIZON	-33685.5
2024-02-16T22:56:00+09:00	38540.0	1800	38530.0	-900.0	LONG	HORIZON	-34585.5
2024-02-19T14:21:00+09:00	38405.0	960	38393.5	-629.6	LONG	TRAILING_SL	-35215.1
2024-02-19T19:34:00+09:00	38330.0	420	38314.0	-719.1	LONG	TRAILING_SL	-35934.1
2024-02-20T02:12:00+09:00	38595.0	360	38607.4	-647.2	SHORT	TRAILING_SL	-36581.3
2024-02-20T18:00:00+09:00	38510.0	1800	38465.0	500.0	SHORT	HORIZON	-36081.3
2024-02-21T18:07:00+09:00	38195.0	1800	38245.0	-2100.0	SHORT	HORIZON	-38181.3
2024-02-21T22:36:00+09:00	38225.0	180	38234.7	-594.6	SHORT	TRAILING_SL	-38775.9
2024-02-22T19:17:00+09:00	38885.0	240	38822.7	845.8	SHORT	TP	-37930.2
2024-02-22T23:31:00+09:00	39005.0	180	39019.4	-1032.3	SHORT	TRAILING_SL	-38962.5
2024-02-28T18:01:00+09:00	39250.0	720	39220.0	200.0	SHORT	TP	-38762.5
2024-02-29T13:11:00+09:00	39090.0	1800	39025.0	-1700.0	LONG	HORIZON	-40462.5
2024-02-29T17:48:00+09:00	38985.0	1800	38900.0	-2100.0	LONG	HORIZON	-42562.5
2024-02-29T19:52:00+09:00	38955.0	540	39004.7	594.2	LONG	TP	-41968.2
2024-03-01T01:51:00+09:00	39155.0	1800	39155.0	-400.0	LONG	HORIZON	-42368.2
2024-03-05T18:02:00+09:00	39985.0	360	40025.8	415.3	LONG	TP	-41952.9
2024-03-05T21:41:00+09:00	40085.0	1800	40185.0	1600.0	LONG	HORIZON	-40352.9
2024-03-06T00:00:00+09:00	40110.0	600	40120.0	-199.8	LONG	TRAILING_SL	-40552.8
2024-03-06T08:11:00+09:00	40090.0	240	40083.4	-266.0	LONG	TRAILING_SL	-40818.8
2024-03-06T13:47:00+09:00	39785.0	180	39774.1	-308.8	LONG	TRAILING_SL	-41127.6
2024-03-06T19:10:00+09:00	40015.0	1140	39998.9	-1083.4	LONG	TRAILING_SL	-42211.0
2024-03-07T13:15:00+09:00	40415.0	240	40431.6	-1096.5	SHORT	TRAILING_SL	-43307.5
2024-03-07T18:32:00+09:00	40335.0	720	40278.3	1101.7	SHORT	TP	-42205.8
2024-03-07T23:31:00+09:00	39570.0	780	39545.9	-1324.1	LONG	TRAILING_SL	-43529.9
2024-03-13T18:03:00+09:00	38905.0	180	38877.6	221.4	SHORT	TRAILING_SL	-43308.6
2024-03-15T01:51:00+09:00	38410.0	180	38418.9	-865.5	SHORT	TRAILING_SL	-44174.1
2024-03-15T03:57:00+09:00	38475.0	240	38488.1	-992.2	SHORT	TRAILING_SL	-45166.3
2024-03-15T06:08:00+09:00	38475.0	780	38445.0	300.0	SHORT	TP	-44866.3
2024-03-15T07:59:00+09:00	38290.0	180	38260.0	200.0	SHORT	TP	-44666.3
2024-03-15T13:10:00+09:00	38135.0	180	38121.4	-336.4	LONG	TRAILING_SL	-45002.7
2024-03-15T18:09:00+09:00	38385.0	180	38362.9	-1261.5	LONG	TRAILING_SL	-46264.2
2024-03-15T21:32:00+09:00	38545.0	180	38557.5	-649.7	SHORT	TRAILING_SL	-46913.9
2024-03-16T07:44:00+09:00	38455.0	240	38405.9	871.6	SHORT	TP	-46042.3
2024-03-25T23:53:00+09:00	40250.0	5820	40280.0	100.0	LONG	TP	-45942.3
2024-03-26T06:10:00+09:00	40570.0	1800	40515.0	-750.0	LONG	HORIZON	-46692.3
2024-03-26T18:02:00+09:00	40130.0	420	40160.0	300.0	LONG	TP	-46392.3
2024-03-27T17:46:00+09:00	40320.0	600	40290.0	300.0	SHORT	TP	-46092.3
2024-03-27T23:51:00+09:00	40640.0	6180	40220.0	12000.0	SHORT	HORIZON	-34092.3
2024-03-28T08:11:00+09:00	40320.0	1140	40290.0	300.0	SHORT	TP	-33792.3
2024-03-28T18:00:00+09:00	40375.0	1800	40365.0	-100.0	SHORT	HORIZON	-33892.3
2024-03-28T23:27:00+09:00	40165.0	1800	40125.0	-600.0	LONG	HORIZON	-34492.3
2024-03-29T17:53:00+09:00	40340.0	480	40330.5	-885.6	LONG	TRAILING_SL	-35377.9
2024-03-29T20:21:00+09:00	40435.0	480	40450.5	-1065.5	SHORT	TRAILING_SL	-36443.3
2024-03-29T22:02:00+09:00	40300.0	300	40330.0	200.0	LONG	TP	-36243.3
2024-03-29T23:53:00+09:00	40490.0	300	40473.2	-367.9	LONG	TRAILING_SL	-36611.2
2024-04-01T18:18:00+09:00	40500.0	360	40456.6	702.4	SHORT	TP	-35908.8
2024-04-01T19:56:00+09:00	40030.0	1800	39745.0	5300.0	SHORT	HORIZON	-30608.8
2024-04-01T21:52:00+09:00	39945.0	300	39896.2	863.6	SHORT	TP	-29745.2
2024-04-02T18:33:00+09:00	40115.0	180	40095.1	-1197.4	LONG	TRAILING_SL	-30942.7
2024-04-03T18:06:00+09:00	39295.0	180	39343.4	852.5	LONG	TP	-30090.1
2024-04-04T01:34:00+09:00	39945.0	180	39927.8	-743.7	LONG	TRAILING_SL	-30833.8
2024-04-04T23:21:00+09:00	39885.0	1800	39845.0	-1800.0	LONG	HORIZON	-32633.8
2024-04-05T13:22:00+09:00	39305.0	360	39237.8	943.7	SHORT	TP	-31690.1
2024-04-11T01:46:00+09:00	39680.0	480	39669.0	-620.5	LONG	TRAILING_SL	-32310.6
2024-04-11T11:22:00+09:00	39145.0	660	39114.1	218.8	SHORT	TP	-32091.8
2024-04-11T18:06:00+09:00	39135.0	1080	39174.1	573.9	LONG	TP	-31518.0
2024-04-12T20:01:00+09:00	39700.0	420	39715.4	-707.0	SHORT	TRAILING_SL	-32225.0
2024-04-13T02:03:00+09:00	39385.0	180	39395.3	-302.9	SHORT	TRAILING_SL	-32527.9
2024-04-13T08:12:00+09:00	39210.0	240	39167.1	458.0	SHORT	TP	-32070.0
2024-04-16T06:59:00+09:00	39050.0	1800	39080.0	-1000.0	SHORT	HORIZON	-33070.0
2024-04-16T11:21:00+09:00	38940.0	600	38809.4	3317.3	SHORT	TRAILING_SL	-29752.6
2024-04-16T23:33:00+09:00	38575.0	1800	38450.0	-4350.0	LONG	HORIZON	-34102.6
2024-04-17T18:35:00+09:00	38240.0	240	38221.9	-1143.3	LONG	TRAILING_SL	-35245.9
2024-04-18T01:48:00+09:00	38395.0	600	38461.1	921.3	LONG	TP	-34324.6
