entry_ts	entry_price	exit_ts	exit_price	pnl	dir	reason
2024-06-17 08:46:00.000000000	38400.0	2024-06-17 09:00:00.000000000	38377.4	2.6	SHORT	TP
2024-06-17 14:59:00.000000000	38050.0	2024-06-17 15:09:00.000000000	37950.0	-120.0	LONG	SL
2024-06-17 22:33:00.000000000	38400.0	2024-06-17 22:36:00.000000000	38368.5	11.5	SHORT	TP
2024-06-18 15:01:00.000000000	38435.0	2024-06-18 16:30:00.000000000	38406.2	8.8	SHORT	TP
2024-06-18 21:51:00.000000000	38125.0	2024-06-18 21:56:00.000000000	38147.9	2.9	LONG	TP
2024-06-19 10:02:00.000000000	38675.0	2024-06-19 10:14:00.000000000	38623.2	31.8	SHORT	TP
2024-06-19 14:25:00.000000000	38475.0	2024-06-19 14:33:00.000000000	38447.9	7.1	SHORT	TP
2024-06-20 08:46:00.000000000	38325.0	2024-06-20 08:49:00.000000000	38342.9	-2.1	LONG	TP
2024-06-21 04:23:00.000000000	38460.0	2024-06-21 04:27:00.000000000	38490.4	10.4	LONG	TP
2024-06-21 12:44:00.000000000	38505.0	2024-06-21 12:50:00.000000000	38527.8	2.8	LONG	TP
2024-06-24 08:53:00.000000000	38425.0	2024-06-24 08:59:00.000000000	38447.5	2.5	LONG	TP
2024-06-24 13:32:00.000000000	38840.0	2024-06-24 14:31:00.000000000	38815.0	-45.0	LONG	HORIZON
2024-06-24 22:47:00.000000000	38365.0	2024-06-24 22:50:00.000000000	38402.2	17.2	LONG	TP
2024-06-25 03:01:00.000000000	38740.0	2024-06-25 03:48:00.000000000	38771.8	11.8	LONG	TP
2024-06-25 09:59:00.000000000	38800.0	2024-06-25 10:26:00.000000000	38856.2	36.2	LONG	TP
2024-06-25 14:33:00.000000000	39135.0	2024-06-25 16:30:00.000000000	39102.2	12.8	SHORT	TP
2024-06-25 22:33:00.000000000	38835.0	2024-06-25 22:35:00.000000000	38855.0	-0.0	LONG	TP
2024-06-26 02:41:00.000000000	39240.0	2024-06-26 02:44:00.000000000	39263.5	3.5	LONG	TP
2024-06-26 12:23:00.000000000	39775.0	2024-06-26 12:35:00.000000000	39675.0	-120.0	LONG	SL
2024-06-26 22:35:00.000000000	39035.0	2024-06-26 22:41:00.000000000	39056.6	1.6	LONG	TP
2024-06-27 04:29:00.000000000	39380.0	2024-06-27 05:43:00.000000000	39425.0	-65.0	SHORT	HORIZON
2024-06-27 13:46:00.000000000	39265.0	2024-06-27 14:00:00.000000000	39293.4	8.4	LONG	TP
2024-06-27 20:11:00.000000000	39555.0	2024-06-27 20:18:00.000000000	39576.4	1.4	LONG	TP
2024-06-28 02:19:00.000000000	39505.0	2024-06-28 02:23:00.000000000	39527.2	2.2	LONG	TP
2024-06-28 11:37:00.000000000	39645.0	2024-06-28 12:37:00.000000000	39660.0	-5.0	LONG	HORIZON
2024-07-01 09:16:00.000000000	39890.0	2024-07-01 09:37:00.000000000	39828.9	41.1	SHORT	TP
2024-07-01 14:31:00.000000000	39580.0	2024-07-01 16:34:00.000000000	39595.0	-35.0	SHORT	HORIZON
2024-07-01 21:54:00.000000000	39615.0	2024-07-01 22:10:00.000000000	39646.0	11.0	LONG	TP
2024-07-02 08:59:00.000000000	39495.0	2024-07-02 09:00:00.000000000	39520.6	5.6	LONG	TP
2024-07-02 14:31:00.000000000	40060.0	2024-07-02 15:02:00.000000000	40160.0	-120.0	SHORT	SL
2024-07-03 02:26:00.000000000	40200.0	2024-07-03 02:50:00.000000000	40222.2	2.2	LONG	TP
2024-07-03 14:26:00.000000000	40620.0	2024-07-03 16:30:00.000000000	40585.9	14.1	SHORT	TP
2024-07-03 19:38:00.000000000	39910.0	2024-07-03 20:39:00.000000000	39885.0	-45.0	LONG	HORIZON
2024-07-04 09:11:00.000000000	40785.0	2024-07-04 09:32:00.000000000	40727.4	37.6	SHORT	TP
2024-07-04 22:34:00.000000000	40585.0	2024-07-04 23:33:00.000000000	40530.0	-75.0	LONG	HORIZON
2024-07-05 09:01:00.000000000	41055.0	2024-07-05 09:06:00.000000000	41021.6	13.4	SHORT	TP
2024-07-05 14:32:00.000000000	40830.0	2024-07-05 14:59:00.000000000	40868.9	18.9	LONG	TP
2024-07-08 08:46:00.000000000	40900.0	2024-07-08 09:02:00.000000000	40927.9	7.9	LONG	TP
2024-07-08 14:56:00.000000000	40865.0	2024-07-08 16:35:00.000000000	40820.0	-65.0	LONG	HORIZON
2024-07-08 21:31:00.000000000	40940.0	2024-07-08 21:31:00.000000000	40917.3	2.7	SHORT	TP
2024-07-09 03:43:00.000000000	40895.0	2024-07-09 04:52:00.000000000	40915.0	-40.0	SHORT	HORIZON
2024-07-09 12:57:00.000000000	41585.0	2024-07-09 13:18:00.000000000	41685.0	-120.0	SHORT	SL
2024-07-10 08:46:00.000000000	41510.0	2024-07-10 09:00:00.000000000	41525.6	-4.4	LONG	TP
2024-07-10 13:34:00.000000000	41615.0	2024-07-10 13:44:00.000000000	41654.4	19.4	LONG	TP
2024-07-10 22:31:00.000000000	41530.0	2024-07-10 23:12:00.000000000	41551.1	1.1	LONG	TP
2024-07-11 02:12:00.000000000	42440.0	2024-07-11 02:18:00.000000000	42408.8	11.2	SHORT	TP
2024-07-11 14:51:00.000000000	42325.0	2024-07-11 14:59:00.000000000	42283.5	21.5	SHORT	TP
2024-07-12 08:46:00.000000000	41730.0	2024-07-12 08:46:00.000000000	41697.5	12.5	SHORT	TP
2024-07-12 12:57:00.000000000	41275.0	2024-07-12 13:56:00.000000000	41240.0	-55.0	LONG	HORIZON
2024-07-12 21:31:00.000000000	42380.0	2024-07-12 21:32:00.000000000	42349.4	10.6	SHORT	TP
2024-07-16 05:47:00.000000000	41175.0	2024-07-16 08:49:00.000000000	41335.0	140.0	LONG	HORIZON
2024-07-16 14:07:00.000000000	41250.0	2024-07-16 15:06:00.000000000	41220.0	-50.0	LONG	HORIZON
2024-07-16 21:07:00.000000000	41190.0	2024-07-16 22:06:00.000000000	41210.0	0.0	LONG	HORIZON
2024-07-17 08:47:00.000000000	41560.0	2024-07-17 08:50:00.000000000	41536.9	3.1	SHORT	TP
2024-07-17 22:15:00.000000000	41355.0	2024-07-17 22:32:00.000000000	41329.3	5.7	SHORT	TP
2024-07-19 03:40:00.000000000	39965.0	2024-07-19 03:59:00.000000000	40005.7	20.7	LONG	TP
2024-07-19 14:46:00.000000000	40085.0	2024-07-19 15:08:00.000000000	40131.3	26.3	LONG	TP
2024-07-19 21:52:00.000000000	40335.0	2024-07-19 22:03:00.000000000	40311.8	3.2	SHORT	TP
2024-07-22 05:48:00.000000000	39625.0	2024-07-22 08:45:00.000000000	39648.0	3.0	LONG	TP
2024-07-22 09:23:00.000000000	39750.0	2024-07-22 09:32:00.000000000	39650.0	-120.0	LONG	SL
2024-07-22 14:32:00.000000000	39630.0	2024-07-22 15:01:00.000000000	39530.0	-120.0	LONG	SL
2024-07-22 19:47:00.000000000	39865.0	2024-07-22 20:21:00.000000000	39965.0	-120.0	SHORT	SL
2024-07-23 02:07:00.000000000	39815.0	2024-07-23 03:10:00.000000000	39870.0	-75.0	SHORT	HORIZON
2024-07-23 10:53:00.000000000	39665.0	2024-07-23 11:52:00.000000000	39655.0	-10.0	SHORT	HORIZON
2024-07-23 17:18:00.000000000	39645.0	2024-07-23 18:17:00.000000000	39660.0	-35.0	SHORT	HORIZON
2024-07-23 22:32:00.000000000	39850.0	2024-07-23 22:39:00.000000000	39950.0	-120.0	SHORT	SL
2024-07-24 02:13:00.000000000	39575.0	2024-07-24 03:31:00.000000000	39600.0	-45.0	SHORT	HORIZON
2024-07-24 11:46:00.000000000	39440.0	2024-07-24 12:24:00.000000000	39387.2	32.8	SHORT	TP
2024-07-24 17:51:00.000000000	39505.0	2024-07-24 18:53:00.000000000	39570.0	-85.0	SHORT	HORIZON
2024-07-25 02:12:00.000000000	38320.0	2024-07-25 02:21:00.000000000	38362.1	22.1	LONG	TP
2024-07-25 10:54:00.000000000	38120.0	2024-07-25 11:02:00.000000000	38020.0	-120.0	LONG	SL
2024-07-26 02:03:00.000000000	38285.0	2024-07-26 02:15:00.000000000	38220.0	45.0	SHORT	TP
2024-07-26 09:00:00.000000000	37880.0	2024-07-26 09:00:00.000000000	37817.8	42.2	SHORT	TP
2024-07-26 14:32:00.000000000	37880.0	2024-07-26 14:39:00.000000000	37831.3	28.7	SHORT	TP
2024-07-26 21:14:00.000000000	37510.0	2024-07-26 21:30:00.000000000	37550.2	20.2	LONG	TP
2024-07-29 03:07:00.000000000	38120.0	2024-07-29 03:10:00.000000000	38169.4	29.4	LONG	TP
2024-07-29 13:07:00.000000000	38570.0	2024-07-29 14:06:00.000000000	38600.0	-50.0	SHORT	HORIZON
2024-07-29 22:06:00.000000000	38045.0	2024-07-29 22:59:00.000000000	38095.4	30.4	LONG	TP
2024-07-30 02:13:00.000000000	38490.0	2024-07-30 02:16:00.000000000	38449.9	20.1	SHORT	TP
2024-07-30 14:42:00.000000000	38455.0	2024-07-30 16:34:00.000000000	38407.1	27.9	SHORT	TP
2024-07-30 21:31:00.000000000	38545.0	2024-07-30 21:41:00.000000000	38515.6	9.4	SHORT	TP
2024-07-31 08:46:00.000000000	38030.0	2024-07-31 09:20:00.000000000	38091.1	41.1	LONG	TP
2024-07-31 14:41:00.000000000	38840.0	2024-07-31 14:42:00.000000000	38940.0	-120.0	SHORT	SL
2024-07-31 22:41:00.000000000	38680.0	2024-07-31 22:44:00.000000000	38639.8	20.2	SHORT	TP
2024-08-01 03:49:00.000000000	38910.0	2024-08-01 04:10:00.000000000	38846.8	43.2	SHORT	TP
2024-08-01 16:54:00.000000000	38750.0	2024-08-01 16:57:00.000000000	38599.3	130.7	SHORT	TP
2024-08-01 21:37:00.000000000	38585.0	2024-08-01 21:53:00.000000000	38685.0	-120.0	SHORT	SL
2024-08-02 19:30:00.000000000	37750.0	2024-08-02 19:49:00.000000000	37710.9	19.1	SHORT	TP
2024-08-05 04:58:00.000000000	34970.0	2024-08-05 05:35:00.000000000	34872.8	77.2	SHORT	TP
2024-08-06 02:10:00.000000000	33260.0	2024-08-06 02:19:00.000000000	33447.5	167.5	LONG	TP
2024-08-06 10:13:00.000000000	34745.0	2024-08-06 10:19:00.000000000	34601.3	-163.7	LONG	SL
2024-08-06 14:48:00.000000000	34195.0	2024-08-06 16:30:00.000000000	34054.2	-160.8	LONG	SL
2024-08-06 18:12:00.000000000	32380.0	2024-08-06 18:21:00.000000000	32242.7	-157.3	LONG	SL
2024-08-07 03:40:00.000000000	34040.0	2024-08-07 03:56:00.000000000	33940.0	-120.0	LONG	SL
2024-08-07 13:19:00.000000000	35570.0	2024-08-07 13:22:00.000000000	35671.9	-121.9	SHORT	SL
2024-08-07 21:31:00.000000000	33295.0	2024-08-07 21:45:00.000000000	33195.0	-120.0	LONG	SL
2024-08-08 04:01:00.000000000	34580.0	2024-08-08 04:03:00.000000000	34720.5	120.5	LONG	TP
2024-08-08 11:28:00.000000000	35155.0	2024-08-08 12:23:00.000000000	35255.0	-120.0	SHORT	SL
2024-08-08 17:07:00.000000000	35050.0	2024-08-08 17:48:00.000000000	35155.3	-125.3	SHORT	SL
2024-08-08 21:18:00.000000000	35370.0	2024-08-08 21:52:00.000000000	35470.0	-120.0	SHORT	SL
2024-08-09 02:01:00.000000000	35580.0	2024-08-09 02:03:00.000000000	35484.6	75.4	SHORT	TP
2024-08-09 10:14:00.000000000	35270.0	2024-08-09 10:27:00.000000000	35166.7	-123.3	LONG	SL
2024-08-09 15:00:00.000000000	35075.0	2024-08-09 15:00:00.000000000	34975.0	-120.0	LONG	SL
2024-08-09 18:12:00.000000000	34895.0	2024-08-09 18:45:00.000000000	34795.0	-120.0	LONG	SL
2024-08-09 22:31:00.000000000	35360.0	2024-08-09 22:32:00.000000000	35223.7	116.3	SHORT	TP
2024-08-13 10:22:00.000000000	35890.0	2024-08-13 11:21:00.000000000	35820.0	50.0	SHORT	HORIZON
2024-08-13 18:19:00.000000000	35495.0	2024-08-13 18:29:00.000000000	35385.3	89.7	SHORT	TP
2024-08-13 22:32:00.000000000	35040.0	2024-08-13 22:39:00.000000000	35140.0	-120.0	SHORT	SL
2024-08-14 09:00:00.000000000	36540.0	2024-08-14 09:00:00.000000000	36473.8	46.2	SHORT	TP
2024-08-14 21:06:00.000000000	36040.0	2024-08-14 21:30:00.000000000	36094.1	34.1	LONG	TP
2024-08-15 14:27:00.000000000	36630.0	2024-08-15 16:30:00.000000000	36561.6	48.4	SHORT	TP
2024-08-16 05:32:00.000000000	37660.0	2024-08-16 08:45:00.000000000	37624.2	15.8	SHORT	TP
2024-08-16 10:46:00.000000000	37805.0	2024-08-16 11:45:00.000000000	37820.0	-35.0	SHORT	HORIZON
2024-08-16 15:00:00.000000000	38090.0	2024-08-16 15:07:00.000000000	37995.8	74.2	SHORT	TP
2024-08-19 02:00:00.000000000	37805.0	2024-08-19 02:08:00.000000000	37752.5	32.5	SHORT	TP
2024-08-19 09:02:00.000000000	37705.0	2024-08-19 09:07:00.000000000	37780.9	55.9	LONG	TP
2024-08-19 14:31:00.000000000	37420.0	2024-08-19 14:37:00.000000000	37320.0	-120.0	LONG	SL
2024-08-20 02:01:00.000000000	37645.0	2024-08-20 02:28:00.000000000	37687.8	22.8	LONG	TP
2024-08-20 12:21:00.000000000	38175.0	2024-08-20 13:20:00.000000000	38210.0	-55.0	SHORT	HORIZON
2024-08-20 18:24:00.000000000	37310.0	2024-08-20 19:01:00.000000000	37372.2	42.2	LONG	TP
2024-08-20 22:33:00.000000000	37475.0	2024-08-20 22:42:00.000000000	37526.6	31.6	LONG	TP
2024-08-21 05:52:00.000000000	37575.0	2024-08-21 08:50:00.000000000	37545.0	-50.0	LONG	HORIZON
2024-08-21 14:31:00.000000000	37955.0	2024-08-21 14:39:00.000000000	37899.8	35.2	SHORT	TP
2024-08-21 19:35:00.000000000	37895.0	2024-08-21 20:34:00.000000000	37900.0	-25.0	SHORT	HORIZON
2024-08-22 14:37:00.000000000	38105.0	2024-08-22 15:07:00.000000000	38205.0	-120.0	SHORT	SL
2024-08-26 08:46:00.000000000	37990.0	2024-08-26 08:58:00.000000000	38061.8	51.8	LONG	TP
2024-08-27 04:49:00.000000000	38010.0	2024-08-27 04:53:00.000000000	38045.2	15.2	LONG	TP
2024-08-27 12:22:00.000000000	38090.0	2024-08-27 12:31:00.000000000	38055.5	14.5	SHORT	TP
2024-08-27 19:14:00.000000000	38200.0	2024-08-27 20:00:00.000000000	38174.2	5.8	SHORT	TP
2024-08-28 08:46:00.000000000	38150.0	2024-08-28 08:50:00.000000000	38184.2	14.2	LONG	TP
2024-08-28 19:45:00.000000000	38370.0	2024-08-28 20:02:00.000000000	38335.3	14.7	SHORT	TP
2024-08-29 04:02:00.000000000	38220.0	2024-08-29 05:00:00.000000000	38120.0	-120.0	LONG	SL
2024-08-29 11:08:00.000000000	38230.0	2024-08-29 12:07:00.000000000	38285.0	-75.0	SHORT	HORIZON
2024-08-29 16:59:00.000000000	38430.0	2024-08-29 17:58:00.000000000	38380.0	-70.0	LONG	HORIZON
2024-08-29 21:18:00.000000000	38345.0	2024-08-29 21:23:00.000000000	38374.2	9.2	LONG	TP
2024-08-30 03:39:00.000000000	38405.0	2024-08-30 03:46:00.000000000	38305.0	-120.0	LONG	SL
2024-08-30 14:43:00.000000000	38565.0	2024-08-30 14:56:00.000000000	38665.0	-120.0	SHORT	SL
2024-08-30 22:35:00.000000000	38740.0	2024-08-30 22:41:00.000000000	38665.5	54.5	SHORT	TP
2024-09-02 12:36:00.000000000	38595.0	2024-09-02 12:37:00.000000000	38642.8	27.8	LONG	TP
2024-09-03 04:32:00.000000000	38860.0	2024-09-03 04:46:00.000000000	38869.3	-10.7	LONG	TP
2024-09-04 04:36:00.000000000	37615.0	2024-09-04 04:45:00.000000000	37515.0	-120.0	LONG	SL
2024-09-04 11:59:00.000000000	37255.0	2024-09-04 12:58:00.000000000	37215.0	-60.0	LONG	HORIZON
2024-09-04 22:36:00.000000000	38400.0	2024-09-04 22:40:00.000000000	38335.6	44.4	SHORT	TP
2024-09-05 02:03:00.000000000	36920.0	2024-09-05 02:27:00.000000000	36849.5	50.5	SHORT	TP
2024-09-06 02:00:00.000000000	36765.0	2024-09-06 02:06:00.000000000	36692.5	52.5	SHORT	TP
2024-09-06 08:51:00.000000000	36950.0	2024-09-06 08:57:00.000000000	36891.7	38.3	SHORT	TP
2024-09-06 14:33:00.000000000	36340.0	2024-09-06 14:39:00.000000000	36240.0	-120.0	LONG	SL
2024-09-06 21:17:00.000000000	36635.0	2024-09-06 21:20:00.000000000	36535.0	-120.0	LONG	SL
2024-09-09 08:49:00.000000000	35200.0	2024-09-09 08:55:00.000000000	35272.1	52.1	LONG	TP
2024-09-09 14:22:00.000000000	36110.0	2024-09-09 14:40:00.000000000	36210.0	-120.0	SHORT	SL
2024-09-09 21:31:00.000000000	36585.0	2024-09-09 22:30:00.000000000	36625.0	-60.0	SHORT	HORIZON
2024-09-10 08:46:00.000000000	36360.0	2024-09-10 08:47:00.000000000	36404.9	24.9	LONG	TP
2024-09-11 08:56:00.000000000	35925.0	2024-09-11 09:00:00.000000000	36025.0	-120.0	SHORT	SL
2024-09-12 14:36:00.000000000	36845.0	2024-09-12 16:30:00.000000000	36776.2	48.8	SHORT	TP
2024-09-13 08:52:00.000000000	36575.0	2024-09-13 09:00:00.000000000	36620.0	25.0	LONG	TP
2024-09-13 14:07:00.000000000	36385.0	2024-09-13 14:14:00.000000000	36485.0	-120.0	SHORT	SL
2024-09-18 09:23:00.000000000	36260.0	2024-09-18 10:22:00.000000000	36235.0	-45.0	LONG	HORIZON
2024-09-19 03:09:00.000000000	36080.0	2024-09-19 03:17:00.000000000	36185.9	85.9	LONG	TP
2024-09-19 13:29:00.000000000	37050.0	2024-09-19 14:00:00.000000000	37107.2	37.2	LONG	TP
2024-09-20 04:15:00.000000000	37520.0	2024-09-20 05:24:00.000000000	37465.0	-75.0	LONG	HORIZON
2024-09-20 12:06:00.000000000	37550.0	2024-09-20 12:19:00.000000000	37620.6	50.6	LONG	TP
2024-09-20 22:46:00.000000000	37425.0	2024-09-20 23:31:00.000000000	37491.4	46.4	LONG	TP
2024-09-24 03:56:00.000000000	37975.0	2024-09-24 04:55:00.000000000	37965.0	-30.0	LONG	HORIZON
2024-09-24 11:30:00.000000000	37740.0	2024-09-24 12:29:00.000000000	38320.0	560.0	LONG	HORIZON
2024-09-25 03:14:00.000000000	37620.0	2024-09-25 04:17:00.000000000	37625.0	-15.0	LONG	HORIZON
2024-09-26 09:39:00.000000000	38265.0	2024-09-26 10:04:00.000000000	38332.4	47.4	LONG	TP
2024-09-26 14:48:00.000000000	38575.0	2024-09-26 15:06:00.000000000	38675.0	-120.0	SHORT	SL
2024-09-27 11:00:00.000000000	38940.0	2024-09-27 11:59:00.000000000	38890.0	-70.0	LONG	HORIZON
2024-09-27 15:01:00.000000000	39870.0	2024-09-27 16:30:00.000000000	39688.9	161.1	SHORT	TP
2024-09-27 22:31:00.000000000	38985.0	2024-09-27 23:03:00.000000000	39043.6	38.6	LONG	TP
2024-09-30 16:56:00.000000000	37670.0	2024-09-30 17:15:00.000000000	37857.6	167.6	LONG	TP
2024-10-02 02:06:00.000000000	37750.0	2024-10-02 02:15:00.000000000	37650.0	-120.0	LONG	SL
2024-10-02 14:32:00.000000000	37770.0	2024-10-02 14:54:00.000000000	37670.0	-120.0	LONG	SL
2024-10-02 22:12:00.000000000	38605.0	2024-10-02 22:15:00.000000000	38569.9	15.1	SHORT	TP
2024-10-03 02:30:00.000000000	38580.0	2024-10-03 02:32:00.000000000	38530.2	29.8	SHORT	TP
2024-10-03 11:38:00.000000000	38715.0	2024-10-03 11:51:00.000000000	38650.1	44.9	SHORT	TP
2024-10-03 20:52:00.000000000	38080.0	2024-10-03 21:15:00.000000000	38134.1	34.1	LONG	TP
2024-10-04 08:59:00.000000000	38500.0	2024-10-04 09:00:00.000000000	38539.8	19.8	LONG	TP
2024-10-04 14:52:00.000000000	38540.0	2024-10-04 14:56:00.000000000	38584.0	24.0	LONG	TP
2024-10-10 12:39:00.000000000	39315.0	2024-10-10 12:51:00.000000000	39353.6	18.6	LONG	TP
2024-10-11 03:07:00.000000000	39375.0	2024-10-11 03:43:00.000000000	39275.0	-120.0	LONG	SL
2024-10-11 16:31:00.000000000	39230.0	2024-10-11 17:33:00.000000000	39200.0	-50.0	LONG	HORIZON
2024-10-11 22:49:00.000000000	38935.0	2024-10-11 22:53:00.000000000	39015.3	60.3	LONG	TP
2024-10-16 02:33:00.000000000	38975.0	2024-10-16 02:34:00.000000000	39043.6	48.6	LONG	TP
2024-10-16 10:33:00.000000000	39170.0	2024-10-16 10:37:00.000000000	39237.6	47.6	LONG	TP
2024-10-16 14:46:00.000000000	39240.0	2024-10-16 14:52:00.000000000	39279.8	19.8	LONG	TP
2024-10-16 20:06:00.000000000	39835.0	2024-10-16 21:06:00.000000000	39915.0	-100.0	SHORT	HORIZON
2024-10-17 02:45:00.000000000	39390.0	2024-10-17 03:08:00.000000000	39368.4	1.6	SHORT	TP
2024-10-17 11:42:00.000000000	38850.0	2024-10-17 12:00:00.000000000	38950.0	-120.0	SHORT	SL
2024-10-17 22:06:00.000000000	39355.0	2024-10-17 22:11:00.000000000	39323.1	11.9	SHORT	TP
2024-10-18 03:06:00.000000000	39235.0	2024-10-18 03:10:00.000000000	39205.6	9.4	SHORT	TP
2024-10-18 11:34:00.000000000	39130.0	2024-10-18 11:45:00.000000000	39082.6	27.4	SHORT	TP
2024-10-18 22:37:00.000000000	39160.0	2024-10-18 22:50:00.000000000	39260.0	-120.0	SHORT	SL
2024-10-21 08:50:00.000000000	38965.0	2024-10-21 09:05:00.000000000	39009.7	24.7	LONG	TP
2024-10-22 08:46:00.000000000	39025.0	2024-10-22 08:46:00.000000000	38990.0	15.0	SHORT	TP
2024-10-22 12:50:00.000000000	38440.0	2024-10-22 13:18:00.000000000	38485.8	25.8	LONG	TP
2024-10-23 03:49:00.000000000	38290.0	2024-10-23 03:59:00.000000000	38266.5	3.5	SHORT	TP
2024-10-23 12:58:00.000000000	38115.0	2024-10-23 13:00:00.000000000	38015.0	-120.0	LONG	SL
2024-10-23 21:41:00.000000000	38245.0	2024-10-23 21:50:00.000000000	38274.5	9.5	LONG	TP
2024-10-24 04:12:00.000000000	37725.0	2024-10-24 04:20:00.000000000	37765.6	20.6	LONG	TP
2024-10-25 03:43:00.000000000	38020.0	2024-10-25 04:49:00.000000000	38085.0	-85.0	SHORT	HORIZON
2024-10-28 03:43:00.000000000	38015.0	2024-10-28 03:48:00.000000000	38063.7	28.7	LONG	TP
2024-10-29 04:49:00.000000000	38605.0	2024-10-29 05:35:00.000000000	38630.3	5.3	LONG	TP
2024-10-29 14:36:00.000000000	38865.0	2024-10-29 16:30:00.000000000	38826.2	18.8	SHORT	TP
2024-10-29 22:22:00.000000000	38420.0	2024-10-29 22:39:00.000000000	38454.0	14.0	LONG	TP
2024-10-30 14:34:00.000000000	39350.0	2024-10-30 14:42:00.000000000	39318.4	11.6	SHORT	TP
2024-10-31 09:11:00.000000000	39220.0	2024-10-31 09:15:00.000000000	39150.8	49.2	SHORT	TP
2024-10-31 14:34:00.000000000	39070.0	2024-10-31 14:36:00.000000000	39129.6	39.6	LONG	TP
2024-10-31 21:16:00.000000000	39475.0	2024-10-31 21:19:00.000000000	39431.9	23.1	SHORT	TP
2024-11-01 05:00:00.000000000	38335.0	2024-11-01 08:47:00.000000000	38235.0	-120.0	LONG	SL
2024-11-01 13:31:00.000000000	38190.0	2024-11-01 13:52:00.000000000	38233.8	23.8	LONG	TP
2024-11-05 14:46:00.000000000	38590.0	2024-11-05 15:15:00.000000000	38570.0	0.0	SHORT	HORIZON
2024-11-07 03:01:00.000000000	39800.0	2024-11-07 03:12:00.000000000	39843.1	23.1	LONG	TP
2024-11-07 10:32:00.000000000	39245.0	2024-11-07 10:36:00.000000000	39356.5	91.5	LONG	TP
2024-11-07 21:48:00.000000000	40010.0	2024-11-07 22:10:00.000000000	39953.1	36.9	SHORT	TP
2024-11-08 03:32:00.000000000	39475.0	2024-11-08 04:31:00.000000000	39570.0	-115.0	SHORT	HORIZON
2024-11-08 10:04:00.000000000	39615.0	2024-11-08 10:48:00.000000000	39516.0	79.0	SHORT	TP
2024-11-08 14:32:00.000000000	39465.0	2024-11-08 14:49:00.000000000	39565.0	-120.0	SHORT	SL
2024-11-08 20:06:00.000000000	39360.0	2024-11-08 20:37:00.000000000	39260.0	-120.0	LONG	SL
2024-11-11 13:05:00.000000000	39480.0	2024-11-11 14:04:00.000000000	39480.0	-20.0	SHORT	HORIZON
2024-11-12 02:01:00.000000000	39725.0	2024-11-12 02:59:00.000000000	39683.1	21.9	SHORT	TP
2024-11-12 08:53:00.000000000	39675.0	2024-11-12 09:04:00.000000000	39775.0	-120.0	SHORT	SL
2024-11-12 13:35:00.000000000	39240.0	2024-11-12 14:34:00.000000000	39165.0	-95.0	LONG	HORIZON
2024-11-12 22:03:00.000000000	39740.0	2024-11-12 23:00:00.000000000	39706.3	13.7	SHORT	TP
2024-11-13 04:53:00.000000000	39250.0	2024-11-13 05:52:00.000000000	39310.0	-80.0	SHORT	HORIZON
2024-11-13 14:31:00.000000000	38670.0	2024-11-13 15:00:00.000000000	38749.1	59.1	LONG	TP
2024-11-14 02:16:00.000000000	38965.0	2024-11-14 02:20:00.000000000	38906.7	38.3	SHORT	TP
2024-11-14 09:02:00.000000000	38990.0	2024-11-14 09:08:00.000000000	38916.9	53.1	SHORT	TP
2024-11-14 14:02:00.000000000	38765.0	2024-11-14 14:12:00.000000000	38711.3	33.7	SHORT	TP
2024-11-14 20:27:00.000000000	38875.0	2024-11-14 20:34:00.000000000	38842.5	12.5	SHORT	TP
2024-11-15 14:47:00.000000000	38780.0	2024-11-15 14:58:00.000000000	38828.6	28.6	LONG	TP
2024-11-18 02:24:00.000000000	37950.0	2024-11-18 03:11:00.000000000	37850.0	-120.0	LONG	SL
2024-11-18 08:59:00.000000000	38235.0	2024-11-18 09:21:00.000000000	38310.2	55.2	LONG	TP
2024-11-18 14:46:00.000000000	38270.0	2024-11-18 15:05:00.000000000	38222.5	27.5	SHORT	TP
2024-11-18 17:46:00.000000000	38475.0	2024-11-18 18:00:00.000000000	38575.0	-120.0	SHORT	SL
2024-11-18 21:48:00.000000000	38585.0	2024-11-18 22:03:00.000000000	38554.2	10.8	SHORT	TP
2024-11-20 08:51:00.000000000	38355.0	2024-11-20 08:54:00.000000000	38298.7	36.3	SHORT	TP
2024-11-20 13:48:00.000000000	38310.0	2024-11-20 14:47:00.000000000	38295.0	-5.0	SHORT	HORIZON
2024-11-20 19:06:00.000000000	37855.0	2024-11-20 19:11:00.000000000	37755.0	-120.0	LONG	SL
2024-11-21 02:04:00.000000000	38125.0	2024-11-21 02:20:00.000000000	38025.0	-120.0	LONG	SL
2024-11-21 09:00:00.000000000	38320.0	2024-11-21 09:02:00.000000000	38250.3	49.7	SHORT	TP
2024-11-21 14:17:00.000000000	38065.0	2024-11-21 15:04:00.000000000	38022.8	22.2	SHORT	TP
2024-11-22 02:00:00.000000000	38190.0	2024-11-22 02:43:00.000000000	38262.2	52.2	LONG	TP
2024-11-22 10:07:00.000000000	38345.0	2024-11-22 11:06:00.000000000	38380.0	-55.0	SHORT	HORIZON
2024-11-22 14:35:00.000000000	38365.0	2024-11-22 15:00:00.000000000	38314.6	30.4	SHORT	TP
2024-11-22 22:08:00.000000000	38035.0	2024-11-22 22:20:00.000000000	38135.0	-120.0	SHORT	SL
2024-11-25 04:04:00.000000000	38545.0	2024-11-25 05:03:00.000000000	38530.0	-35.0	LONG	HORIZON
