 2024-06-17: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 26.0, avg_pnl: 12.95620346069336, score: 0.0978056800208676, threshold_trade: 0.447021484375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 26, trades: []
 2024-06-18: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -28.0, avg_pnl: -28.9765625, score: -1.1149278899068022, threshold_trade: 0.497314453125, threshold_dir: 0.75, min_dir_conf: 0.75, raw_signals_count: 43, trades: []
 2024-06-19: n_trades: 0, win_rate: 0.0, score: -inf
 2024-06-20: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -33.0, avg_pnl: -33.859375, score: -1.1099657801005192, threshold_trade: 0.505, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 19, trades: []
 2024-06-21: n_trades: 0, win_rate: 0.0, score: -inf
 2024-06-24: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 30.0, avg_pnl: 30.70416259765625, score: 1.145439704666589, threshold_trade: 0.505, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 1, trades: []
 2024-06-25: n_trades: 2, win_rate: 0.5, pf: 0.3333333333333333, pnl: -79.0, avg_pnl: -40.0, score: -0.2192797591958347, threshold_trade: 0.434814453125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 24, trades: []
 2024-06-26: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -23.0, avg_pnl: -23.9609375, score: -1.1110921613333717, threshold_trade: 0.576171875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 28, trades: []
 2024-06-27: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 21.0, avg_pnl: 21.544025421142578, score: -0.02413152921218542, threshold_trade: 0.55419921875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 8, trades: []
 2024-06-28: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 18.0, avg_pnl: 17.98363494873047, score: 0.02609737312026081, threshold_trade: 0.48046875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 7, trades: []
 2024-07-01: n_trades: 2, win_rate: 0.5, pf: 10.319895968790638, pnl: 280.0, avg_pnl: 139.98046875, score: 1.868365472325056, threshold_trade: 0.5319140625000003, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 29, trades: []
 2024-07-02: n_trades: 2, win_rate: 0.5, pf: 0.6512505453882567, pnl: -14.0, avg_pnl: -7.122798919677734, score: -0.14964669011907383, threshold_trade: 0.4794921875, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 38, trades: []
 2024-07-03: n_trades: 0, win_rate: 0.0, score: -inf
 2024-07-04: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 25.0, avg_pnl: 25.08039093017578, score: 1.1369822096289728, threshold_trade: 0.38485107421874987, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 30, trades: []
 2024-07-05: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 62.0, avg_pnl: 31.177949905395508, score: 1.8674109029673038, threshold_trade: 0.517578125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 25, trades: []
 2024-07-08: n_trades: 3, win_rate: 0.6666666666666666, pf: 2.164152179255454, pnl: 35.0, avg_pnl: 11.950751304626465, score: -0.04223050066169401, threshold_trade: 0.461181640625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 39, trades: []
 2024-07-09: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 29.0, avg_pnl: 29.26507568359375, score: 1.142681161839553, threshold_trade: 0.6416015625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 11, trades: []
 2024-07-10: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 68.0, avg_pnl: 34.05421447753906, score: 1.8664071696005997, threshold_trade: 0.505, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 35, trades: []
 2024-07-11: n_trades: 0, win_rate: 0.0, score: -inf
 2024-07-12: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 302.0, avg_pnl: 151.33648681640625, score: 1.8712839512598787, threshold_trade: 0.505, threshold_dir: 0.65, min_dir_conf: 0.65, raw_signals_count: 17, trades: []
 2024-07-16: n_trades: 3, win_rate: 0.6666666666666666, pf: 7.0, pnl: 150.0, avg_pnl: 50.0, score: 2.32343910800589, threshold_trade: 0.51708984375, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 86, trades: []
 2024-07-17: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 64.0, avg_pnl: 64.51747131347656, score: 1.1454265911889645, threshold_trade: 0.64990234375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 1, trades: []
 2024-07-18: n_trades: 2, win_rate: 0.5, pf: 5.165862781769859, pnl: 165.0, avg_pnl: 82.658203125, score: 1.7086392338432865, threshold_trade: 0.47238769531250013, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 11, trades: []
 2024-07-19: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.6553723248314277, pnl: -22.0, avg_pnl: -7.653157711029053, score: -0.2140621819927805, threshold_trade: 0.41925048828125, threshold_dir: 0.65, min_dir_conf: 0.65, raw_signals_count: 66, trades: []
 2024-07-22: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.45145650537502796, pnl: -38.0, avg_pnl: -12.765064239501953, score: -0.22602541726689568, threshold_trade: 0.42657470703125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 108, trades: []
 2024-07-23: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -32.0, avg_pnl: -32.3046875, score: -1.0551784916615967, threshold_trade: 0.5009765625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 5, trades: []
 2024-07-24: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -74.0, avg_pnl: -75.0, score: -1.1079135265682751, threshold_trade: 0.4970703125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 15, trades: []
 2024-07-25: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -181.0, avg_pnl: -90.583984375, score: -1.6673596743910637, threshold_trade: 0.5484179687499999, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 28, trades: []
 2024-07-26: n_trades: 3, win_rate: 0.6666666666666666, pf: 1.1449634258563701, pnl: 9.0, avg_pnl: 3.1408729553222656, score: -0.10370706720098338, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 35, trades: []
 2024-07-29: n_trades: 3, win_rate: 0.6666666666666666, pf: 11.864056105774695, pnl: 373.0, avg_pnl: 124.44153594970703, score: 2.38884314840993, threshold_trade: 0.5518554687499999, threshold_dir: 0.7, min_dir_conf: 0.7, raw_signals_count: 25, trades: []
 2024-07-30: n_trades: 2, win_rate: 0.5, pf: 1.1361411081580408, pnl: 5.0, avg_pnl: 2.6356067657470703, score: -0.09058275083904517, threshold_trade: 0.5048828125, threshold_dir: 0.75, min_dir_conf: 0.75, raw_signals_count: 46, trades: []
 2024-07-31: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -100.0, avg_pnl: -50.123046875, score: -1.669747045029968, threshold_trade: 0.64794921875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 37, trades: []
 2024-08-01: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -113.0, avg_pnl: -56.689453125, score: -1.6702789773103668, threshold_trade: 0.57568359375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 40, trades: []
 2024-08-02: n_trades: 4, win_rate: 0.75, pf: 6.285020900483481, pnl: 179.0, avg_pnl: 44.834938049316406, score: 2.738995423091811, threshold_trade: 0.479736328125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 191, trades: []
 2024-08-05: n_trades: 4, win_rate: 0.25, pf: 0.08122063004003016, pnl: -1979.0, avg_pnl: -494.90625, score: -0.5336859939099237, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 176, trades: []
 2024-08-06: n_trades: 4, win_rate: 0.5, pf: 5.346950303116464, pnl: 836.0, avg_pnl: 209.02081298828125, score: 2.5637095509508314, threshold_trade: 0.52099609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 146, trades: []
 2024-08-07: n_trades: 2, win_rate: 0.5, pf: 0.7609548266389581, pnl: -13.0, avg_pnl: -6.936511993408203, score: -0.157412877225003, threshold_trade: 0.57177734375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 40, trades: []
 2024-08-08: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -150.0, avg_pnl: -75.34765625, score: -1.6667889673203566, threshold_trade: 0.505, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 26, trades: []
 2024-08-09: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.4800255383622126, pnl: -54.0, avg_pnl: -18.28644561767578, score: -0.25063699603349454, threshold_trade: 0.54736328125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 176, trades: []
 2024-08-13: n_trades: 3, win_rate: 0.0, pf: 0.0, pnl: -194.0, avg_pnl: -64.90625, score: -2.081654422439542, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 112, trades: []
 2024-08-14: n_trades: 2, win_rate: 0.5, pf: 1.6578947368421053, pnl: 125.0, avg_pnl: 62.5, score: 0.43097869272733913, threshold_trade: 0.525390625, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 28, trades: []
 2024-08-15: n_trades: 2, win_rate: 0.5, pf: 0.13484612601143972, pnl: -302.0, avg_pnl: -151.4019317626953, score: -0.33910312543541343, threshold_trade: 0.55224609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 6, trades: []
 2024-08-16: n_trades: 2, win_rate: 0.5, pf: 0.7560426507994186, pnl: -12.0, avg_pnl: -6.146581649780273, score: -0.12767001029808644, threshold_trade: 0.64599609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 18, trades: []
 2024-08-19: n_trades: 2, win_rate: 0.5, pf: 0.7489842054654462, pnl: -8.0, avg_pnl: -4.405523300170898, score: -0.16977808885700976, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 83, trades: []
 2024-08-20: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 51.0, avg_pnl: 50.97792053222656, score: 1.1432327841303056, threshold_trade: 0.619140625, threshold_dir: 0.7, min_dir_conf: 0.7, raw_signals_count: 10, trades: []
 2024-08-21: n_trades: 4, win_rate: 1.0, pf: inf, pnl: 326.0, avg_pnl: 81.63693237304688, score: 2.7809217336753917, threshold_trade: 0.433349609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 72, trades: []
 2024-08-22: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.3456883850034772, pnl: -49.0, avg_pnl: -16.538408279418945, score: -0.24762637262252912, threshold_trade: 0.49072265625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 47, trades: []
 2024-08-23: n_trades: 4, win_rate: 0.25, pf: 0.04671601944410405, pnl: -562.0, avg_pnl: -140.5423583984375, score: -0.6406861971119855, threshold_trade: 0.459716796875, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 51, trades: []
 2024-08-26: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 61.0, avg_pnl: 30.71002197265625, score: 1.8202617161534043, threshold_trade: 0.43011474609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 23, trades: []
 2024-08-27: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.517203958045782, pnl: -40.0, avg_pnl: -13.43593692779541, score: -0.24820204587353187, threshold_trade: 0.45831298828125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 73, trades: []
 2024-08-28: n_trades: 2, win_rate: 0.5, pf: 1.0349824516313872, pnl: 1.0, avg_pnl: 0.5067672729492188, score: -0.1446747544975212, threshold_trade: 0.42626953125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 24, trades: []
 2024-08-29: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -65.0, avg_pnl: -65.72265625, score: -1.055597468136767, threshold_trade: 0.46142578125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 7, trades: []
 2024-08-30: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.08430944717662782, pnl: -256.0, avg_pnl: -85.6421127319336, score: -0.4721784237000538, threshold_trade: 0.4853515625, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 63, trades: []
 2024-09-02: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 41.0, avg_pnl: 41.31814193725586, score: 1.09520858001979, threshold_trade: 0.43408203125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 2, trades: []
 2024-09-03: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 123.0, avg_pnl: 61.49794006347656, score: 1.8163234858842263, threshold_trade: 0.4716796875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 36, trades: []
 2024-09-04: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.15098710391792872, pnl: -135.0, avg_pnl: -45.18450927734375, score: -0.4211134199771116, threshold_trade: 0.4651171875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 82, trades: []
 2024-09-05: n_trades: 4, win_rate: 0.5, pf: 0.494757730967431, pnl: -106.0, avg_pnl: -26.61748504638672, score: -0.24939010301014336, threshold_trade: 0.385498046875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 207, trades: []
 2024-09-06: n_trades: 3, win_rate: 1.0, pf: inf, pnl: 667.0, avg_pnl: 222.33087158203125, score: 2.384533750078793, threshold_trade: 0.468994140625, threshold_dir: 0.65, min_dir_conf: 0.65, raw_signals_count: 43, trades: []
 2024-09-09: n_trades: 4, win_rate: 0.5, pf: 1.452335516467066, pnl: 36.0, avg_pnl: 9.221195220947266, score: -0.09768977066434627, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 92, trades: []
 2024-09-10: n_trades: 2, win_rate: 0.5, pf: 3.4081344604492188, pnl: 36.0, avg_pnl: 18.06100845336914, score: 0.013498833986789395, threshold_trade: 0.552734375, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 15, trades: []
 2024-09-11: n_trades: 2, win_rate: 0.5, pf: 0.4248255739117613, pnl: -57.0, avg_pnl: -29.046308517456055, score: -0.25188072471891126, threshold_trade: 0.43701171875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 62, trades: []
 2024-09-12: n_trades: 0, win_rate: 0.0, score: -inf
 2024-09-13: n_trades: 3, win_rate: 1.0, pf: inf, pnl: 244.0, avg_pnl: 81.50863647460938, score: 2.3701898142636386, threshold_trade: 0.5283203125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 33, trades: []
 2024-09-17: n_trades: 3, win_rate: 0.6666666666666666, pf: 1.4833106692442029, pnl: 13.0, avg_pnl: 4.369304656982422, score: -0.10888707478204286, threshold_trade: 0.51904296875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 97, trades: []
 2024-09-18: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -204.0, avg_pnl: -102.5, score: -1.6618071859438384, threshold_trade: 0.556640625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 6, trades: []
 2024-09-19: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -112.0, avg_pnl: -56.087890625, score: -1.6699927466870574, threshold_trade: 0.47265625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 38, trades: []
 2024-09-20: n_trades: 4, win_rate: 0.25, pf: 0.14611531102732148, pnl: -174.0, avg_pnl: -43.705718994140625, score: -0.45700080184237546, threshold_trade: 0.48630859375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 49, trades: []
 2024-09-24: n_trades: 4, win_rate: 0.5, pf: 0.9854576561163387, pnl: -2.0, avg_pnl: -0.6640625, score: -0.1670899299523082, threshold_trade: 0.5400390625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 120, trades: []
 2024-09-25: n_trades: 0, win_rate: 0.0, score: -inf
 2024-09-26: n_trades: 3, win_rate: 0.0, pf: 0.0, pnl: -194.0, avg_pnl: -64.80208587646484, score: -2.073096385893798, threshold_trade: 0.5, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 73, trades: []
 2024-09-27: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.16632505288749344, pnl: -130.0, avg_pnl: -43.519351959228516, score: -0.3475559216011925, threshold_trade: 0.525390625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 40, trades: []
 2024-09-30: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -200.0, avg_pnl: -100.2265625, score: -1.673748588456947, threshold_trade: 0.408935546875, threshold_dir: 0.7, min_dir_conf: 0.7, raw_signals_count: 54, trades: []
 2024-10-01: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 30.0, avg_pnl: 30.697479248046875, score: 1.1444353913828291, threshold_trade: 0.408447265625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 5, trades: []
 2024-10-02: n_trades: 4, win_rate: 0.25, pf: 0.21717092429913795, pnl: -127.0, avg_pnl: -32.014190673828125, score: -0.3363555416278221, threshold_trade: 0.43408203125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 22, trades: []
 2024-10-03: n_trades: 3, win_rate: 0.6666666666666666, pf: 1.2557442732366513, pnl: 15.0, avg_pnl: 5.051616668701172, score: -0.07512744557366967, threshold_trade: 0.433349609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 71, trades: []
 2024-10-04: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.6696543380446495, pnl: -19.0, avg_pnl: -6.387113094329834, score: -0.1694933155580322, threshold_trade: 0.427001953125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 98, trades: []
 2024-10-07: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -259.0, avg_pnl: -260.0, score: -1.1043717437976182, threshold_trade: 0.44189453125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 2, trades: []
 2024-10-08: n_trades: 2, win_rate: 0.5, pf: 1.2477351694915255, pnl: 7.0, avg_pnl: 3.568450927734375, score: -0.0820589359819744, threshold_trade: 0.47309570312500004, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 54, trades: []
 2024-10-09: n_trades: 4, win_rate: 0.5, pf: 0.48214949491763687, pnl: -56.0, avg_pnl: -14.030006408691406, score: -0.22183838393352057, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 75, trades: []
 2024-10-10: n_trades: 3, win_rate: 0.0, pf: 0.0, pnl: -107.0, avg_pnl: -35.8203125, score: -2.0434145599707003, threshold_trade: 0.4626708984375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 55, trades: []
 2024-10-11: n_trades: 3, win_rate: 0.6666666666666666, pf: 2.321903610229492, pnl: 52.0, avg_pnl: 17.625381469726562, score: -0.01206897649708203, threshold_trade: 0.46044921875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 52, trades: []
 2024-10-15: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -734.0, avg_pnl: -367.486328125, score: -1.6733806088107896, threshold_trade: 0.453369140625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 52, trades: []
 2024-10-16: n_trades: 3, win_rate: 0.0, pf: 0.0, pnl: -236.0, avg_pnl: -78.7890625, score: -2.080302227723503, threshold_trade: 0.431884765625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 104, trades: []
 2024-10-17: n_trades: 3, win_rate: 0.6666666666666666, pf: 2.131355137058556, pnl: 34.0, avg_pnl: 11.345959663391113, score: 0.007307067417145707, threshold_trade: 0.397216796875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 33, trades: []
 2024-10-18: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.5208717274905958, pnl: -30.0, avg_pnl: -10.28254222869873, score: -0.235434035631126, threshold_trade: 0.5185546875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 24, trades: []
 2024-10-21: n_trades: 0, win_rate: 0.0, score: -inf
 2024-10-22: n_trades: 2, win_rate: 0.5, pf: 11.319844566528205, pnl: 300.0, avg_pnl: 150.423828125, score: 1.858555592547339, threshold_trade: 0.421875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 67, trades: []
 2024-10-23: n_trades: 2, win_rate: 0.5, pf: 1.187950679234096, pnl: 6.0, avg_pnl: 3.2891368865966797, score: -0.07884169845531895, threshold_trade: 0.49653320312500004, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 20, trades: []
 2024-10-24: n_trades: 2, win_rate: 0.5, pf: 0.891952572123616, pnl: -3.0, avg_pnl: -1.8488349914550781, score: -0.16604225684780183, threshold_trade: 0.54541015625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 43, trades: []
 2024-10-25: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -35.0, avg_pnl: -35.84375, score: -1.0565306259406706, threshold_trade: 0.50537109375, threshold_dir: 0.65, min_dir_conf: 0.65, raw_signals_count: 10, trades: []
 2024-10-28: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 765.0, avg_pnl: 765.0, score: 1.1436391563733987, threshold_trade: 0.48505859375000004, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 8, trades: []
 2024-10-29: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 24.0, avg_pnl: 24.482177734375, score: 1.094918621033079, threshold_trade: 0.523251953125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 3, trades: []
 2024-10-30: n_trades: 3, win_rate: 0.6666666666666666, pf: 1.9299860814409457, pnl: 31.0, avg_pnl: 10.344883918762207, score: -0.008133730289179505, threshold_trade: 0.4208984375, threshold_dir: 0.7, min_dir_conf: 0.7, raw_signals_count: 41, trades: []
 2024-10-31: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 82.0, avg_pnl: 41.093238830566406, score: 1.8751703381340472, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 3, trades: []
 2024-11-01: n_trades: 4, win_rate: 0.75, pf: 8.910726517047761, pnl: 228.0, avg_pnl: 57.09783172607422, score: 2.758614888987144, threshold_trade: 0.4658203125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 159, trades: []
 2024-11-05: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.3405414323144001, pnl: -67.0, avg_pnl: -22.623376846313477, score: -0.2911202206125054, threshold_trade: 0.4560546875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 12, trades: []
 2024-11-06: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -28.0, avg_pnl: -29.09375, score: -1.1101182191249093, threshold_trade: 0.466552734375, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 23, trades: []
 2024-11-07: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 694.0, avg_pnl: 347.3825988769531, score: 1.8708730122014445, threshold_trade: 0.5095703125000002, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 20, trades: []
 2024-11-08: n_trades: 3, win_rate: 0.6666666666666666, pf: 2.0880490564363465, pnl: 45.0, avg_pnl: 14.967759132385254, score: -0.06015514054225793, threshold_trade: 0.5843359375000001, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 95, trades: []
 2024-11-11: n_trades: 2, win_rate: 0.5, pf: 0.8053282235877881, pnl: -7.0, avg_pnl: -3.826517105102539, score: -0.17814311528358745, threshold_trade: 0.548828125, threshold_dir: 0.75, min_dir_conf: 0.75, raw_signals_count: 48, trades: []
 2024-11-12: n_trades: 2, win_rate: 0.5, pf: 1.0856612133278332, pnl: 3.0, avg_pnl: 1.4955577850341797, score: -0.1485545658667576, threshold_trade: 0.52197265625, threshold_dir: 0.75, min_dir_conf: 0.75, raw_signals_count: 61, trades: []
 2024-11-13: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -31.0, avg_pnl: -31.22265625, score: -1.0551046187292614, threshold_trade: 0.5263671875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 5, trades: []
 2024-11-14: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -28.0, avg_pnl: -28.65625, score: -1.1065882982544841, threshold_trade: 0.46484375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 11, trades: []
 2024-11-15: n_trades: 4, win_rate: 0.75, pf: 0.789725579155816, pnl: -18.0, avg_pnl: -4.731174468994141, score: -0.13189583585251574, threshold_trade: 0.467529296875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 36, trades: []
 2024-11-18: n_trades: 4, win_rate: 0.25, pf: 0.32320945893913255, pnl: -69.0, avg_pnl: -17.433303833007812, score: -0.3399995651609334, threshold_trade: 0.4833984375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 94, trades: []
 2024-11-19: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -53.0, avg_pnl: -26.60546875, score: -1.6154818456586355, threshold_trade: 0.5302734375, threshold_dir: 0.75, min_dir_conf: 0.75, raw_signals_count: 21, trades: []
 2024-11-20: n_trades: 3, win_rate: 0.6666666666666666, pf: 2.828191546737557, pnl: 64.0, avg_pnl: 21.378890991210938, score: -0.015397107004614996, threshold_trade: 0.40673828125, threshold_dir: 0.65, min_dir_conf: 0.65, raw_signals_count: 84, trades: []
 2024-11-21: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.4003473878816794, pnl: -36.0, avg_pnl: -12.274139404296875, score: -0.2630850080257357, threshold_trade: 0.505, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 192, trades: []
 2024-11-22: n_trades: 4, win_rate: 0.75, pf: 3.268326187133789, pnl: 90.0, avg_pnl: 22.68326187133789, score: 1.7507654625239761, threshold_trade: 0.44013671875000004, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 82, trades: []
 2024-11-25: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 86.0, avg_pnl: 43.20845031738281, score: 1.8484763551247196, threshold_trade: 0.54248046875, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 10, trades: []
 2024-11-26: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.3498998385457155, pnl: -42.0, avg_pnl: -14.15576171875, score: -0.2459476872586398, threshold_trade: 0.4701953125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 47, trades: []
 2024-11-27: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -4.0, avg_pnl: -2.5, score: -1.6154818456586355, threshold_trade: 0.6696484374999998, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 21, trades: []
 2024-11-28: n_trades: 4, win_rate: 0.5, pf: 1.0013447229124193, pnl: 0.0, avg_pnl: 0.03091716766357422, score: -0.10331122783829168, threshold_trade: 0.52197265625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 75, trades: []
